,Id,Name,Location,FollowersCount,FriendsCount,RetweetCount,TweetCount,Score
0,37034483,NDTV,India,11193644.0,14.0,1030,104,22395533
1,1026332905,Star Sports,India,4231759.0,262.0,0,104,8464553
2,23061619,Gul Panag,India,2882783.0,2197.0,0,104,5766601
3,39927901,Nadeem Malik,ISLAMABAD,2329973.0,470.0,5562,104,4699915
4,2574072036,Shekhar Gupta, sg@ThePrint.in,2056192.0,1095.0,618,104,4117745
5,256495314,Firstpost,"Mumbai, India",1995483.0,1022.0,1030,207,4000241
6,17710740,DNA,India,1950530.0,378.0,1030,104,3909305
7,43855487,Business Standard,India,1728925.0,371.0,309,104,3461048
8,20578408,Gulf News,United Arab Emirates,868442.0,210.0,412,104,1740803
9,189917061,nikhil wagle,nikhil.wagle23@gmail.com,781514.0,1909.0,0,104,1564063
10,1228093296,Capital TV,,504370.0,13.0,927,413,1019354
11,1059896820,Thanthi TV,Chennai,476154.0,10.0,927,104,959832
12,45075214,Siasat.pk,Pakistan,365919.0,1.0,32033,207,958134
13,17537467,Tarek Fatah,"Toronto, Ontario",433396.0,1810.0,1339,104,877200
14,1473339486,Hina Butt,Lahore,434506.0,3630.0,0,104,870047
15,149495617,The News,"Karachi, Pakistan",412677.0,38.0,412,310,831333
16,185159449,Radio Pakistan,Islamabad,407269.0,153.0,1339,104,824946
17,3150940290,The Wire,,376757.0,71.0,2987,104,775458
18,2231471756,Swatantra Dev Singh,"Lucknow, UP",300187.0,443.0,927,104,607898
19,2982269822,The Quint,,258440.0,305.0,103,104,518636
20,2396063839,ARY News Urdu,"Karachi, Pakistan",213378.0,23.0,2472,207,446125
21,1943418931,Polimer News,Chennai,216983.0,157.0,206,104,436443
22,22763833,Outlook Magazine,"New Delhi, India",197641.0,14.0,309,104,398480
23,85089837,Kunal Vimal 🇮🇳,Global Citizen,180524.0,44781.0,515,104,365688
24,35459949,Mosharraf Zaidi,"Islamabad, Pakistan",181096.0,3022.0,0,104,363227
25,2576486262,Fox Star Hindi,India,176873.0,515.0,0,104,354781
26,69172612,Arab News,Saudi Arabia,172004.0,45.0,103,104,345764
27,192547775,Press TV,"Tehran, Iran",166183.0,67.0,1545,104,344216
28,17965523,Crisis Group,Worldwide,150442.0,1802.0,412,104,304803
29,2435380381,Newsonepk,"Karachi, Pakistan",144740.0,87.0,0,104,290515
30,244012000,தாய்மனம்,,143289.0,98444.0,0,104,287613
31,113655965,Keep Smiling,India,140212.0,1268.0,0,104,281459
32,709941334576992258,Dil Se  Desh (دل سے دیش ),"Haryana, India",135128.0,1100.0,721,104,276338
33,145969327,Nadia Jamil,Lahore/Cambridge,132211.0,393.0,0,104,265457
34,53313935,Tehseen Poonawalla,Delhi-Pune-Mumbai ,111664.0,12389.0,4944,207,260001
35,106081433,Ashoke Pandit,Mumbai,122226.0,278.0,103,104,246208
36,113669534,🇮🇳Sumit 🇮🇳,,117621.0,64239.0,206,104,237719
37,2647091335,DOAM,"England, United Kingdom",20436.0,42.0,26883,310,232148
38,723504510,Hardik Bhavsar,"गुजरात, भारत",101728.0,995.0,0,413,207581
39,103739847,Tauba Tauba Lord,HMP,12156.0,676.0,25544,104,204155
40,145540592,Tv9 Kannada,"Bengaluru, INDIA",94346.0,103.0,103,104,190448
41,259843963,Circle of Cricket,,92532.0,707.0,206,207,188571
42,106513394,Suresh Nakhua 🇮🇳,"Mumbai, India",84265.0,3824.0,0,104,169565
43,354993695,Dr N Patel 🇮🇳 🚩,,81028.0,3977.0,0,104,163091
44,100272410,SAMARJEET NARAYAN,"189, Cooperative Colony,Bokaro",80538.0,28966.0,0,104,162111
45,3025754858,Geet V,India,78764.0,5749.0,0,104,158563
47,890067882385735682,Amna🇵🇰,"Lahore, Pakistan",19401.0,926.0,16274,516,157875
46,40616820,Sadhavi Khosla 🇮🇳,Patiala | Gurgaon,75735.0,753.0,721,104,157552
48,487538020,पिंकू शुक्ला,ग्रामीण भारत गोरखपुर,77098.0,519.0,0,104,155231
49,415591000,Malik Zubair Awan,Azad Kashmir Province,76213.0,7.0,103,104,154182
50,79817098,Daily Pakistan,Lahore,75921.0,31.0,103,104,153598
51,131882980,Talat Aslam,,74238.0,564.0,0,207,150541
52,112974530,BJP Karnataka ITCell,"Karnataka, India",74265.0,843.0,0,104,149565
53,2338839174,Saba Baloch,Pakistan,74062.0,369.0,0,104,149159
54,1053334186629754881,It's All About Pashtuns,Pakistan,339.0,112.0,20497,413,148282
55,2608418515,Rais,Some Where around you,72559.0,39571.0,0,104,146153
56,160131888,The Himalayan Times,"Anamnagar, Kathmandu, Nepal",71800.0,89.0,0,104,144635
57,3241371579,Ajitkumar Kanan,,68391.0,44776.0,0,104,137817
58,143395943,Information Ministry,Pakistan,67543.0,69.0,0,207,137151
59,24139516,Sabbah Haji Baji,Jammu and Kashmir,30420.0,429.0,10506,207,136447
60,118395320,Lokmat Media Pvt Ltd,Mumbai (India),64281.0,430.0,721,104,134644
61,849455943893090304,Chinar Corps - Indian Army,Jammu And Kashmir,26732.0,90.0,10918,207,131955
62,3048983352,ℤ𝕖𝕖 𝕎𝕒𝕢𝕒𝕣 ~~~,Barrack 971,64058.0,353.0,0,207,130181
63,4201557736,Dinu_speaks🚩 #BMJ,Bali Rajasthan,64043.0,391.0,0,207,130151
64,712136953400070144,sтαυηcн ιηsαғιαη,Naya Pakistan,64509.0,11541.0,0,104,130053
65,14721839,The Nation,Pakistan,61784.0,338.0,309,104,126766
66,2486306867,हरवंश बत्रा,"Rajasthan, India",62248.0,18875.0,0,207,126561
67,242651047,Mahwash Ajaz,"Dubai, United Arab Emirates",62042.0,915.0,0,104,125119
68,126592284,Hasan Zaidi,"Karachi, Pakistan",61985.0,458.0,0,104,125005
69,2695009326,DailyO,"New Delhi, Delhi",60234.0,51.0,309,104,123666
70,399988209,Raghvendra Dwivedi,New Delhi,52189.0,576.0,2369,104,121996
73,1681085179,Vashi Sharma,Mumbai,11470.0,147.0,13802,207,121619
71,148246711,Hassan Khan,"Lahore, Pakistan",59744.0,2974.0,0,207,121553
72,62762183,Open Magazine,New Delhi,59363.0,359.0,206,104,121203
74,18159588,Oneindia.com,India,53906.0,834.0,721,413,116984
75,1525187353,🚩🕉️ अरुण वाजपेयी #राजन 🕉️🚩,"Kanpur, India",55856.0,30.0,103,413,116558
76,97806604,Qaiser Thethia,Pakistan,43693.0,17707.0,3708,104,114377
77,811476716707344384,‏🐦چھـــــــوٹی چڑیــــــــــا🐦,🇵🇰Pakistan🇵🇰,56056.0,1927.0,0,104,113147
78,111550816,Santosh Gangwar,"Bareilly, New Delhi",55367.0,105.0,0,104,111769
79,228180034,Narendra Modi news,India,55235.0,8582.0,0,104,111505
80,2556673646,🗣राणा रानीगंज के कलक्टर🙏🇮🇳,"Chandigarh, India",55148.0,1727.0,0,104,111331
81,890656879,,,30055.0,6507.0,6489,516,110688
82,2373182250,Prof. Hari Om,"Jammu, Jammu and Kashmir",13588.0,707.0,11536,207,109993
83,703065036701376513,विиαу शुкℓα,"UP-55 27°16'37""N 83°05'19""E",13648.0,268.0,11433,207,109392
84,144065119,Anjum Kiani,"Quetta, Balochistan ",51121.0,5196.0,0,104,103277
85,3233508440,#राष्ट्रवादी  चौधरी जी.सिंह,"Bharatpur, India",50909.0,35574.0,0,104,102853
86,306663500,انا هندي🌍,,50782.0,253.0,0,104,102599
87,131060738,صحرانورد,"Dundalk,Ireland",50279.0,1960.0,0,104,101593
88,82820765,Mahrukh Qureshi,,48697.0,880.0,412,104,101313
89,2581857086,Newsroom Post,INDIA,50018.0,175.0,0,104,101071
90,393589658,Beenish Malik,"London, Islamabad",49913.0,527.0,0,104,100861
91,890941197451235329,Santosh Mishra,"आर्यावर्त, जम्बूद्वीप",49840.0,35183.0,0,104,100715
92,191376204,Alamgir Rizvi(‏‎عالمگیر رضوی),Allah ke Zamin per. ,49750.0,2422.0,0,104,100535
93,3046490198,The Tribune,Chandigarh,46359.0,244.0,927,104,100242
94,886620634373140480,Zaini Mehar Msm,"Gujranwala, Pakistan",49410.0,13873.0,0,104,99855
95,110200344,Jan Achakzai,Islamabad,44783.0,3502.0,927,207,98120
96,2184256248,Rajesh तामड़ेत,"Kolkata, India",45541.0,700.0,412,104,95001
97,474201409,Khurram Abbas Bhatti,"کراچی, سندھ",46415.0,2485.0,0,104,93865
98,74968418,Sushil Pandit,"Exiled, in my own country!",18107.0,340.0,7828,207,93075
99,1696190059,Kashmir Lobby Group,Srinagar/Muzaffarabad,24824.0,1013.0,5047,722,92192
100,797322229910376448,Padma Rani INDIAN,India,44348.0,1223.0,0,104,89731
101,747311991283298310,कुंवर अजयप्रताप सिंह🇮🇳,India,44265.0,1091.0,0,104,89565
103,896763929338269696,,,13288.0,521.0,8755,104,88896
102,4546750272,VishaL .,M U M B A i,43799.0,516.0,0,104,88633
104,349120101,लुटेरा बाबा,नदी किनारे जँगल में,43059.0,199.0,0,104,87153
105,977821928936394753,Sheraz Khan,"Islamabad, Pakistan",2008.0,1051.0,11433,310,87142
106,3245991251,🇮🇳 Pooja🇮🇳,"Sultanpur, India",42243.0,179.0,0,104,85521
107,1516711537,Sakshi News,,41677.0,243.0,103,104,85110
108,727930792383533057,Fajjar Ali,Pakistan,40632.0,436.0,0,104,82299
109,2512089513,Kinnari vaidya,,40140.0,2000.0,103,104,82036
110,770582351894110209,SP,Patna India,40312.0,28480.0,0,104,81659
112,381036687,संजीव नेवर (Sanjeev Newar) #IamAgniveer,New Delhi,11049.0,139.0,8034,310,81431
111,722347353143951360,вıłαł иαѕιя ツ,"Lahore, Pakistan",39969.0,198.0,0,104,80973
113,116363549,Sameera Khan,NJ/NYC & Washington DC,25859.0,1750.0,4017,104,80872
114,15199808,Vidyut,India,39727.0,138.0,0,104,80489
115,119304556,Kashmir,Occupied,26930.0,83.0,2369,928,79718
116,3898095324,Zahid Siddique,پاکستان,39044.0,36753.0,0,104,79123
117,1015311474196209664,سِدرہ کنول 🌸,Pakistan,38126.0,2452.0,0,104,77287
118,236830995,Mayank sethi,India,37539.0,1723.0,0,207,77143
119,736405705,Bijin Adian 100k,Mumbai ,37668.0,26327.0,0,104,76371
120,106115085,ABHISHEK_BALASARA,"Gandhidham, India",37376.0,30517.0,0,104,75787
121,816731098243796993,Dr. Rajeev Ranjan 🇮🇳,"New Delhi, India",37242.0,33747.0,0,104,75519
122,988824387473178625,Dr.R.Tripathi.BJP🙏🚩🌷,"Uttar Pradesh, India",34784.0,1854.0,0,516,74723
123,771534572513169408,$hw€t@ 🐦,अखंड भारत ,35314.0,502.0,0,104,71663
124,797826206921990144,Vivek Mishra,"Prayagraj ,India",35287.0,886.0,0,104,71609
125,3161458663,Troll Dairy,"Us, France",35048.0,16.0,0,104,71131
126,83586157,Salman Nizami,,34814.0,2336.0,0,104,70663
127,745339254,Shahid Hussain Raja,United Kingdom,34781.0,13354.0,0,104,70597
128,999992487598051328,Er_Prabhjot_Dass_100% follow back,"Ludhiana, India",34599.0,24575.0,0,104,70233
129,2262642157,The Citizen,"New Delhi, India",33608.0,166.0,103,104,68972
130,3031759144,Ahmad Waqass Goraya,The Netherlands,33810.0,1507.0,0,104,68655
134,285280375,suzannahbaron.wordpress.com,United Kingdom,4400.0,2945.0,0,5975,68545
131,782224868750331904,सुनील,,33229.0,3520.0,0,207,68523
132,2403271687,JARiR AHMAD WAZi,Pakistan,32567.0,26868.0,0,310,68229
133,1033780502644318210,Mehwish Shahzadi (QG🏏),Pakistan,33486.0,22225.0,0,104,68007
135,802845223726546944,Rakesh singh,India,33301.0,17193.0,0,104,67637
136,858946279082139649,ragini🇮🇳,India,26194.0,2336.0,1751,207,66710
137,147527441,His Highness Tab 👑,"Karachi, Pakistan",31906.0,1010.0,0,207,65877
138,114978436,आदित्य #PKMKB,भारत माता की जय,31794.0,618.0,0,207,65653
139,230399093,WaQaS,lahore,31689.0,872.0,0,207,65443
140,3007498243,🕉ŚÔNAĹİ🕉, India,31497.0,283.0,0,104,64029
141,754291101981220864,Real Gabbar Singh ( रामगढ़ वाले ),Infront U,30949.0,487.0,0,104,62933
142,355525785,S.Chakraborty,,30333.0,22255.0,0,207,62731
143,279975283,Monika Arora,"New Delhi, India",30827.0,202.0,0,104,62689
144,918667221391388672,ज्ञानेंद्र पँडित,India,30308.0,244.0,0,207,62681
146,40276045,Sandeep,"New Delhi, India.",12009.0,738.0,5356,104,62545
145,286596976,Ajay K. Pandey (अजय)🇮🇳,"New Delhi, India",29133.0,1573.0,0,413,62391
147,978585978876067840,•༅✯❀✯༅•انــابـیـــــــہ 🇵🇰,,30016.0,30.0,0,207,62097
148,2248655422,Debjani Chatterjee 🇮🇳,,30362.0,1068.0,0,104,61759
149,2347762888,ravinder singh,"Slough, South East",29937.0,3828.0,0,104,60909
150,2151474931,🇮🇳 छोरा हरयाणा का 😜,पीतल नगरी HR36 🚜🚜,29893.0,1195.0,0,104,60821
151,3148299463,Bashir Badr,Bhopal,29443.0,17.0,0,104,59921
152,2752544727,‏🌺🌹علـــــــی 🌹🌺,United Kingdom,4665.0,4131.0,5871,928,59702
153,764733216926339072,साधना दुबे,"Mirzapur-Vindhyachal, India",28222.0,126.0,0,207,58509
154,1147960591,Ruwa Shah,Delhi- Kashmir,3023.0,518.0,7313,104,58272
155,4810224812,Sarita,"Uttar Pradesh, India",28033.0,60.0,0,104,57101
156,75039503,Viki Raghuvanshi,Gujarat,27506.0,13990.0,0,207,57077
157,958269869824159744,Arpit Rajput,stay active,27747.0,24780.0,0,104,56529
158,69827875,Ahmad Azfaar 🇵🇰,GHQ,26793.0,18541.0,0,207,55651
159,954158240,"Muhammad Afzal Khan, Add Secretary(R) ECP",,26630.0,4549.0,0,207,55325
160,2312696186,Advocate Hafiz Mohammad Zubair 《ŻÙBÌ》,"Islamabad, Pakistan",26637.0,16178.0,0,104,54309
161,420649182,#Quetta,Exile ,20078.0,2437.0,1854,104,54169
162,137613839,Veera,"Chennai, India",26399.0,28097.0,0,104,53833
163,919023246497869824,🇮🇳🕉️I want revenge भारतीय सन्नारी,"Gujarat, India",26330.0,516.0,0,104,53695
164,310302842,Hardil Azeeze( OFF LINE ),,25540.0,28077.0,0,207,53145
165,740684335599263744,Naila Idrees,"Lahore, Pakistan",19817.0,179.0,1751,104,52926
166,308324331,Zafar Mehmood Dar,Karachi - Pakistan,25145.0,19362.0,0,207,52355
167,18186688,Oneindia Malayalam,Bangalore,25305.0,183.0,0,104,51645
168,457583378,Abhishek Mishra,"Sultanpur, India",25199.0,181.0,0,104,51433
169,1651197258,Rakesh Dubey🇮🇳 #KSK,▪प्रयागराज / ▪काशी / ▪मुम्बई,25103.0,1093.0,0,104,51241
170,2545515498,V.K. सुल्तानपुरी,सुल्तानपुर,24880.0,161.0,0,104,50795
172,3254790043,रानी अग्रवाल ❣️🙏💐,सूरत  *Born on 3 July,23319.0,115.0,0,413,50763
171,3639614772,Zakir Hussain Ansari,Deoria Rudrapur U.P mumbai ,24340.0,1989.0,0,207,50745
173,356148473,s-szama alis Munna,"Dhanbad, India",24800.0,3094.0,0,104,50635
174,2912291300,Shamsida Tayab,,24503.0,1238.0,0,104,50041
175,16447263,Vipul Garg,Delhi,1017.0,1887.0,5974,619,50037
176,936927242407440384,🌷ZB khan PTi🌷,"Karachi, Pakistan",24160.0,17509.0,0,104,49355
177,951825576771203072,Ѕциїг  ⏺,"Bidar, India",9209.0,410.0,4120,207,49323
178,1564715358,Faisal Mumtaz Abbasi 🇵🇰,Murree .. Abbottabad .. Dubai,23613.0,2665.0,103,104,48982
179,550377428,Ashok Shrivastav,New Delhi,23124.0,671.0,103,104,48004
181,103086579,Fahad Shah,Kashmir,5662.0,628.0,4944,207,47997
180,1657743816,ATUL JAIN BEGWANI🇮🇳,दिल्ली / बिहार ,23378.0,1976.0,0,104,47791
182,788941911813922816,𝐑𝐚𝐡𝐮𝐥 𝐌𝐢𝐬𝐡𝐫𝐚 🇮🇳,"Ayodhya, India",23189.0,17220.0,0,104,47413
183,983372100026163200,Khilari Official⭕,نیا پاکستان😍,22619.0,21145.0,0,207,47303
184,2179979548,WAR iS oN 😠🚩,"New Delhi, India",22590.0,6870.0,0,207,47245
185,820232246904950784,Aditya Satlok,"Jaipur, India",22683.0,6240.0,103,104,47122
186,386359473,Shehla,Toronto,22428.0,227.0,0,207,46921
187,57563268,Restore @SabooVikas,भारत,22886.0,18101.0,0,104,46807
188,43112080,Senator Sehar Kamran T.I.,"Islamabad, Pakistan ",16463.0,1000.0,1648,207,46527
189,4608060929,Janbaaz Khan | जांबाज़ | جانباز خان,India,22035.0,419.0,0,104,45105
190,69948337,Ahsan Khan,"Abbottabad, Pakistan",20265.0,20094.0,0,413,44655
191,4863575829,ᴍᴀʜᴇʀ ʙᴀʟᴏᴄʜ,Pakistan ❤,21052.0,97.0,0,207,44169
192,1464175106,कमलेशभाई व्यास #Namo_4_2019,गारियाधार जि भावनगर गुजरात ,21423.0,5571.0,0,104,43881
193,2375157024,Hukam Khan,میران شاہ,21377.0,1186.0,0,104,43789
194,2910136206,جیاء 🔥,Pinki k ghr sy aik gali chor k,20829.0,416.0,0,207,43723
196,1066009568487120898,🇵🇰PAKSMFORCE🇵🇰,PAKISTAN,11195.0,4936.0,2884,104,43613
195,4822073618,Shefali Tiwari,भारत,21233.0,195.0,0,104,43501
197,985427130761793536,कल्पना                          हिंदू🚩,भारत माँ के चरणों में🇮🇳,14952.0,15030.0,0,1340,43299
200,1020237020000542720,Suddhan Sadaf Shareef,"Manhattan, NY",1953.0,542.0,4738,619,43257
198,1434833857,AK💕,,21052.0,298.0,0,104,43139
199,888252272852877313,ᑌᗰᗩIᖇ ᗩᒪI,Havelii 🔥,20459.0,19441.0,0,207,42983
201,954222445191311360,खुराफाती बेटा अमन 🕺💃,जहा ❤️ लगे,20281.0,779.0,0,207,42627
202,17731073,Ziad Khan,"Washington, DC",20573.0,19886.0,0,104,42181
204,1083712296797401088,Suhana Qureshi ✍ ( سُہانا قریشی ),India,3316.0,83.0,4635,310,42172
203,18525497,Glyn Moody,London,20534.0,299.0,0,104,42103
205,2467940504,Shashank,"Rae Bareily, India",20330.0,357.0,0,104,41695
206,1060565054003834880,-Hᗩniya ~♡,Home 💔,18261.0,264.0,0,516,41677
209,1013305270129307650,कृष्णा,मातृभूमि,6281.0,6561.0,3399,516,41510
207,178700286,,,19356.0,286.0,103,207,41498
208,101353745,🇮🇳 Padmaja 🇮🇳,Pune India,20191.0,1730.0,0,104,41417
210,4893052278,akhil agrwal (चाय वाला),"Swaroop Nagar, Kanpur, BHARAT",20065.0,1144.0,0,104,41165
211,2280811077,LOVE,Ap k 💜💝 me,19288.0,11576.0,0,207,40641
212,2848173224,❤सुलोचना राज शर्मा 🇮🇳❤®,heart of my mother,19793.0,362.0,0,104,40621
213,1015890625877676032,•✵⊰✿💕Dua Fatima💕✿⊱✵•,"Multan, Pakistan",19265.0,91.0,0,207,40595
214,313385516,Navroop Singh,"New Delhi, India",19596.0,3252.0,0,104,40227
215,1027409164329340928,Congress Sevadal,"New Delhi, India",5155.0,87.0,4120,104,40185
216,14728486,Suchitra Vijayan,New York / Kabul / Madras,9153.0,2891.0,2163,619,39632
217,252471450,Ashok Rawat,"New Delhi, India",19192.0,6442.0,0,104,39419
218,70954200,Sana Kazmi,"Karachi, Pakistan",19033.0,1806.0,0,104,39101
219,859324066624405504,RidHi ❤️🌸࿐🌸,,18875.0,384.0,0,104,38785
220,2508116794,Shan-ul-Qadir 🇵🇰,"Sialkot, Pakistan",18809.0,8121.0,0,104,38653
221,581527148,रणजीत कुमार सिंह🇮🇳 Save Sabrimala,बेंगलुरु-कर्नाटक-भारतवर्ष ,18790.0,10664.0,0,104,38615
222,2937226916,,,13274.0,11323.0,1133,413,38604
223,94283954,Hindus United,"Hindu World,Hindu Universe",18214.0,14763.0,0,207,38493
224,154857864,Syedih,United Kingdom,18641.0,688.0,0,104,38317
226,53089452,Snehesh Alex Philip,New Delhi,6090.0,996.0,3399,207,38038
225,894541765277044737,مــدثــــر چوہدری,"Gujranwala, Pakistan",18400.0,2655.0,0,104,37835
227,2475883621,مزمل عباس بھٹی,Bahawalnagar,18364.0,561.0,0,104,37763
228,2789443572,shafqat ch,,17846.0,16546.0,0,207,37757
229,73133761,Yashwant Sinha,"नई दिल्ली, भारत",18119.0,360.0,0,104,37273
230,7370332,Sanjukta Basu,New Delhi,18088.0,1792.0,0,104,37211
231,986326564848783366,تركستان تذبح بصمت,,18085.0,458.0,0,104,37205
232,247089726,Shaza Fatima Khawaja,Islamabad,18076.0,1188.0,0,104,37187
233,725545144833839109,NationalVoice,"Lucknow, India",16609.0,10.0,206,207,36725
234,1026052130141028352,A V V A I I S,"Peshawar, Pakistan",17311.0,5763.0,0,207,36687
235,728270070166728704,Santosh Bhardwaj,"Varanasi & Bhilai, India",17275.0,16076.0,0,207,36615
236,746445256611205120,چھوٹا کپتان,کمبل کے اندر,17578.0,186.0,0,104,36191
238,2166035546,Vivek Sharma,Bikaner-Rajasthan,4648.0,4715.0,3502,207,35875
237,1465206535,dolli🇮🇳 tauba tauba,India,17327.0,136.0,0,104,35689
239,3959208074,Madhu Sharma 🇮🇳,"Jaipur, India",17285.0,136.0,0,104,35605
240,100181484,MaxMaharashtra,india,16866.0,253.0,103,104,35488
241,2575447491,Avinav Gahlot 🇮🇳☀️🏹⚔️,Somewhere in Milky Way,17203.0,15914.0,0,104,35441
242,126676393,Dylan Hunt #Ω,Maine,16564.0,16138.0,0,207,35193
243,2959306448,❤ AROOSA❤️,Pakistan,17042.0,1515.0,0,104,35119
244,141584822,IANS Tweets,New Delhi,16370.0,67.0,0,207,34805
249,1096452712760295426,Muhammad Usman,"Rawalpindi, Pakistan",99.0,120.0,3605,928,34708
247,125972956,,,9415.0,45.0,1236,722,34697
245,150345163,RathoreBaba ☢,"Islamabad, Pakistan",14725.0,9607.0,0,516,34605
246,903089377223602176,Neelam gupta,भारत,16251.0,2379.0,0,207,34567
248,3301051974,Sarthak bengal,Somewhere on earth,16703.0,11539.0,0,104,34441
250,17197378,LCA Tejas (India),Everywhere,15135.0,144.0,0,413,34395
254,3190596972,Anil Kumar Shukla,"Raipur, India",1223.0,1245.0,0,3194,34381
251,843715399199997953,Ajay,"Mumbai, India",16650.0,18312.0,0,104,34335
255,905040485575622656,#KashmirUnderSiege, Kashmir ,618.0,816.0,0,3297,34201
252,837655352560742400,Dr.Adina Obaid🇵🇰,Q bataun?😐,16556.0,597.0,0,104,34147
253,3623702532,Rahul Patel 🚩🇮🇳🚩,"Ahmedabad City, India",14650.0,252.0,103,413,34146
256,725409470,Voices. Less fortunate.,Flat Earth,16353.0,17145.0,0,104,33741
258,1384626162,Alok Kumar Dubey #AWarrior🇮🇳,#IAmNewIndia ,14779.0,864.0,103,310,33374
257,1017714423790817280,Elena,,16164.0,16206.0,0,104,33363
259,292280892,Gilgit-Baltistan,Gilgit-Baltistan,16085.0,537.0,0,104,33205
260,117767974,F. Jeffery 👁,Global,13777.0,7091.0,206,413,33121
261,34226762,UNITED SIKHS,Worldwide,14527.0,1070.0,412,104,32973
262,835409421794754560,कुँवर विक्रम प्रताप सिंह चंदेल (गब्बर),"India,Raipur",15849.0,779.0,0,104,32733
264,1052532749851013126,🇮🇳╰☆☆ Abhishek Singh ☆☆╮🇮🇳,"Pune, India",1032.0,469.0,4223,104,32660
263,868441747432583169,وقاص🥀,"Gujranwala, Pakistan",15759.0,2855.0,0,104,32553
266,369988367,Kashmir News Service (Pvt Ltd),Srinagar,5446.0,31.0,1030,1443,32527
265,753511638507151360,Sara Shiekh,Pakistan,15661.0,16451.0,0,104,32357
267,1712296868,CPR India,New Delhi,15642.0,175.0,0,104,32319
268,3230594954,waqas khan  P ☕ i 🏏 🇵🇰,Makkah Al Mukarrama🇸🇦🕋,15596.0,1828.0,0,104,32227
269,272838349,dr.gautam,"UP,WB,&other places",15052.0,14186.0,0,207,32169
270,874899437344219136,Nisha yadav,"Mainpuri, India",15543.0,135.0,0,104,32121
271,826708523249704960,Ahmed Quraishi - TV Team,"Islamabad, Pakistan",12186.0,7020.0,721,207,31484
272,745391038676668416,💕 Sethi ⁦🇵🇰⁩,Pakistan,15109.0,285.0,0,104,31253
273,795335987354185728,Sarcasm™,Searching........,8246.0,158.0,1957,104,31226
274,2163928572,AJIT SINGH PUNDIR,NEW DELHI,14915.0,7307.0,0,104,30865
275,1077141025,Sparkly sparkles 💫,no where ,14313.0,1933.0,0,207,30691
276,797842534739255296,Dr.Sara Kashmiri,"San Francisco, CALIFORNIA USA",14798.0,591.0,0,104,30631
277,911492851837452288,Ahana Fatima,India,14711.0,68.0,0,104,30457
278,3312839701,Imran Solanki,"Mumbai, India",12184.0,282.0,721,104,30450
279,76822156,Manish Sirsiwal,"Indore, India",14660.0,4073.0,0,104,30355
280,995179141744996352,Saira Anwer,Pakistan,13622.0,912.0,0,310,30339
281,3183093674,Syeda Kausar فاطمہ 🇸🇾,Pakistan,14118.0,2000.0,0,207,30301
282,738341338962374656,Shama Ayyub🌠,"Rajasthan, India",14549.0,312.0,0,104,30133
283,3222354325,Praveena Sharma,"Delhi, India ",12335.0,652.0,618,104,30031
284,900211334,Razi Tahir,"Lahore, Pakistan",14426.0,285.0,0,104,29887
286,122756880,Nasir Mahmood,"Maidenhead, South East",12451.0,530.0,103,413,29748
285,278427295,Rameshwar Arya 🇮🇳🕉#ModiOncemore,"नई दिल्ली, भारत",13471.0,8517.0,103,207,29728
287,4614223707,ViiTv,"Karachi, Pakistan",4913.0,4982.0,1957,619,29710
288,263293977,प्रकाश 🇮🇳,"Champaran,Bihar,India",12707.0,1887.0,0,413,29539
289,1047340091771895808,ثمینہ,Pakistan,13209.0,5850.0,0,310,29513
290,480650070,Yash 😎 🇮🇳,"Pune, India",14209.0,14288.0,0,104,29453
291,4820440600,MAHMOOD,"Islamabad, Pakistan",14206.0,233.0,0,104,29447
292,1015148005580734464,باباچھومنتر,Insafiyan  @Team_PMIK,14188.0,9231.0,0,104,29411
293,3232492459,Zàrf Pàñáçèá   ؔظــرف,"ÎÑ ÑÀTÚRÈS ÅRM,",14175.0,322.0,0,104,29385
294,325575283,Zunaira,,14172.0,690.0,0,104,29379
298,77475318,Irfan Mehraj,"Downtown, Srinagar",1804.0,199.0,3090,413,29363
295,830669077022531584,DIPR-J&K,Jammu and Kashmir,14161.0,7192.0,0,104,29357
296,164392646,Jus Tice FaNi 🇵🇰,", نیا پاکستان",14152.0,5619.0,0,104,29339
297,306407686,Jai Singh Rathore,India,14091.0,1130.0,0,104,29217
299,825270024,Salman Inqalabi,Karachi,14009.0,4328.0,0,104,29053
300,4820723426,🌞 महेश्वर मणि त्रिपाठी 🌞#BBSS,इरादे आसमानी पर जुड़े जमीन से ,13476.0,507.0,0,207,29017
303,52119862,Neelang Dave,Vadodara•ગુજરાત•भारत,9648.0,301.0,1236,104,28983
301,1121624982,Atrocious Boy ︻╦╤──🚩,"Agra, India",13971.0,129.0,0,104,28977
302,393855734,Wanda SanMiguel,,13935.0,14948.0,0,104,28905
304,158295414,Meenakshi Sharan,Mumbai India,13915.0,97.0,0,104,28865
305,3148409904,मुकेश डोबरियाल#UTG🔱, देवभूमि उत्तराखण्ड Hindustan,13889.0,13286.0,0,104,28813
306,1215076856,Pardeep Kumar,"Gurgaon, India",12813.0,168.0,0,310,28721
307,729656020222550017,MARRYAM,LAHORE 💫😍👑💕,13301.0,59.0,0,207,28667
308,929817426,NeelKhan,,12684.0,747.0,0,310,28463
313,1084030878198591488,Kashmir Shia news,Kashmir,35.0,24.0,2575,1031,28400
309,151879346,naina yadav,भारत,13658.0,379.0,0,104,28351
310,885898291447255041,Manjeet Kaur,India,13605.0,241.0,0,104,28245
